Date,Hour,ExternalId,Domain,PlacementId,Placements,Impressions,FillRate,BuyCpm,SellCpm,ApbCpm,Margin,MarginPercent
"2016-08-01 04:00:00",4,BC-US-8|13807760,myfox8.com,5410238,2,0,0.000,4.502,2.754,0.001,-0.009,0.000
"2016-07-31 23:00:00",23,BC-US-8|13807760,hotnewhiphop.com,506724,0,1,0.000,0.000,2.871,0.001,0.000,0.000
"2016-07-31 23:00:00",23,BC-US-8|13807760,drudgereport.com,6340489,1,0,0.000,1.320,3.366,0.001,-0.001,0.000
"2016-07-31 16:00:00",16,BC-US-8|13807760,bloodyelbow.com,3640217,0,1,0.000,0.000,4.842,0.001,0.000,0.000
"2016-07-31 02:00:00",2,BC-US-14|13859978,zillow.com,6397031,3,0,0.000,1.200,1.863,2.012,-0.004,0.000
"2016-07-30 05:00:00",5,BC-US-8|13807760,myfox8.com,5410238,2,0,0.000,4.502,2.763,0.001,-0.009,0.000
"2016-07-30 02:00:00",2,BC-US-8|13807760,thefiscaltimes.com,7188955,0,1,0.000,0.000,5.472,1.718,0.000,0.000
"2016-07-30 01:00:00",1,BC-US-8|13807760,buffalonews.com,7188955,0,3,0.000,0.000,5.742,0.801,0.000,0.000
"2016-07-30 01:00:00",1,BC-US-14|13859978,coolmath-games.com,5565466,0,1,0.000,0.000,1.863,0.001,0.000,0.000
"2016-07-29 20:00:00",20,BC-US-14|13859978,funnyordie.com,6293707,1,0,0.000,1.200,2.025,0.001,-0.001,0.000
"2016-07-29 17:00:00",17,BC-US-14|13859978,zillow.com,6518271,0,1,0.000,0.000,2.448,0.001,0.000,0.000
"2016-07-29 17:00:00",17,BC-US-14|13859978,drudgereport.com,6334300,1,1,1.000,1.200,3.879,0.001,0.002,0.626
"2016-07-29 16:00:00",16,BC-US-8|13807760,thefiscaltimes.com,7188955,0,1,0.000,0.000,5.472,0.001,0.000,0.000
"2016-07-29 16:00:00",16,BC-US-8|13807760,slate.com,5132726,0,1,0.000,0.000,3.483,4.507,0.000,0.000
"2016-07-29 16:00:00",16,BC-US-14|13859978,drudgereport.com,6344588,1,0,0.000,0.917,3.717,0.001,-0.001,0.000
"2016-07-29 15:00:00",15,BC-US-14|13859978,drudgereport.com,6344588,2,1,0.500,1.061,3.717,0.886,0.001,0.362
"2016-07-29 14:00:00",14,BC-US-8|13807760,diablofans.com,5524105,1,0,0.000,1.320,2.925,0.001,-0.001,0.000
"2016-07-29 13:00:00",13,BC-US-8|13807760,buffalonews.com,7188955,0,2,0.000,0.000,5.463,1.165,0.000,0.000
"2016-07-29 13:00:00",13,BC-US-14|13859978,zillow.com,6397031,1,1,1.000,1.200,2.025,1.792,0.001,0.284
"2016-07-29 13:00:00",13,BC-US-14|13859978,nationalreview.com,7185793,0,1,0.000,0.000,3.717,0.990,0.000,0.000
"2016-07-29 13:00:00",13,BC-US-14|13859978,drudgereport.com,6344588,1,0,0.000,0.917,3.717,0.883,-0.001,0.000
"2016-07-29 12:00:00",12,BC-US-8|13807760,hometalk.com,8550965,1,0,0.000,0.001,5.472,0.001,0.000,0.000
"2016-07-29 12:00:00",12,BC-US-8|13807760,buffalonews.com,7188955,6,1,0.167,1.440,5.319,1.278,-0.004,-0.672
"2016-07-29 12:00:00",12,BC-US-14|13859978,funnyordie.com,6293707,1,0,0.000,1.200,2.025,0.001,-0.001,0.000
"2016-07-29 11:00:00",11,BC-US-14|13859978,dailycaller.com,799023,1,1,1.000,1.206,10.386,0.001,0.009,0.860
"2016-07-29 11:00:00",11,BC-US-14|13859978,buffalonews.com,7188955,0,1,0.000,0.000,5.319,1.441,0.000,0.000
"2016-07-29 10:00:00",10,BC-US-8|13807760,buffalonews.com,7188955,8,0,0.000,1.768,5.319,1.684,-0.014,0.000
"2016-07-29 09:00:00",9,BC-US-8|13807760,buffalonews.com,7188955,2,0,0.000,2.792,5.319,2.065,-0.006,0.000
"2016-07-29 05:00:00",5,BC-US-12|13538569,viralhotzone.com,7495503,0,5,0.000,0.000,3.888,0.756,0.000,0.000
"2016-07-29 05:00:00",5,BC-US-12|13538569,viralhotzone.com,6480702,0,2,0.000,0.000,3.888,0.789,0.000,0.000
"2016-07-29 03:00:00",3,BC-US-14|13859978,drudgereport.com,6344588,1,1,1.000,1.012,4.122,0.713,0.003,0.694
"2016-07-29 03:00:00",3,BC-US-14|13859978,breitbart.com,7188955,0,1,0.000,0.000,7.695,0.001,0.000,0.000
"2016-07-29 03:00:00",3,BC-US-14|13859978,breitbart.com,6110818,1,1,1.000,1.200,7.695,0.001,0.006,0.812
"2016-07-29 02:00:00",2,BC-US-8|13807760,sport.blic.rs,5994651,1,0,0.000,1.303,4.059,0.001,-0.001,0.000
"2016-07-29 02:00:00",2,BC-US-8|13807760,m.mlb.com,1635238,0,6,0.000,0.000,6.012,1.051,0.000,0.000
"2016-07-29 02:00:00",2,BC-US-8|13807760,livestrong.com,3638071,1,0,0.000,1.199,2.304,0.001,-0.001,0.000
"2016-07-29 02:00:00",2,BC-US-8|13807760,electronics.woot.com,4796051,1,0,0.000,1.320,7.101,0.001,-0.001,0.000
"2016-07-29 02:00:00",2,BC-US-14|13859978,nationalreview.com,7185793,0,1,0.000,0.000,3.600,0.001,0.000,0.000
"2016-07-29 02:00:00",2,BC-US-14|13859978,drudgereport.com,6344588,1,0,0.000,0.917,3.771,0.750,-0.001,0.000
"2016-07-29 01:00:00",1,BC-US-8|13807760,theblaze.com,7188955,5,0,0.000,0.303,4.752,0.001,-0.002,0.000
"2016-07-29 01:00:00",1,BC-US-8|13807760,texas.rangers.mlb.com,7186607,0,1,0.000,0.000,7.920,0.001,0.000,0.000
"2016-07-29 01:00:00",1,BC-US-8|13807760,texas.rangers.mlb.com,506715,0,1,0.000,0.000,7.920,0.001,0.000,0.000
"2016-07-29 01:00:00",1,BC-US-8|13807760,slate.com,5132726,1,0,0.000,3.300,2.025,2.876,-0.003,0.000
"2016-07-29 01:00:00",1,BC-US-8|13807760,hotnewhiphop.com,506724,0,1,0.000,0.000,2.790,1.093,0.000,0.000
"2016-07-29 01:00:00",1,BC-US-8|13807760,electronics.woot.com,4796051,1,0,0.000,1.320,7.101,0.001,-0.001,0.000
"2016-07-29 01:00:00",1,BC-US-8|13807760,computers.woot.com,4796032,1,0,0.000,1.320,6.633,0.001,-0.001,0.000
"2016-07-29 01:00:00",1,BC-US-8|13807760,chicago.suntimes.com,7188955,0,1,0.000,0.000,6.093,0.001,0.000,0.000
"2016-07-29 01:00:00",1,BC-US-8|13807760,buffalonews.com,7188955,11,0,0.000,1.686,5.175,0.801,-0.019,0.000
"2016-07-29 01:00:00",1,BC-US-14|13859978,pch.com,7287047,0,3,0.000,0.000,5.067,1.097,0.000,0.000
"2016-07-29 01:00:00",1,BC-US-14|13859978,pch.com,4660500,2,0,0.000,0.802,5.067,0.648,-0.002,0.000
"2016-07-29 01:00:00",1,BC-US-14|13859978,deadline.com,3638044,0,1,0.000,0.000,5.607,0.001,0.000,0.000
"2016-07-29 00:00:00",0,BC-US-8|13807760,wimp.com,8998831,0,1,0.000,0.000,4.077,0.001,0.000,0.000
"2016-07-29 00:00:00",0,BC-US-8|13807760,videos.real.com,9252931,6,0,0.000,0.288,3.375,0.001,-0.002,0.000
"2016-07-29 00:00:00",0,BC-US-8|13807760,theblaze.com,7188955,4,0,0.000,0.299,4.770,0.001,-0.001,0.000
"2016-07-29 00:00:00",0,BC-US-8|13807760,pittsburgh.pirates.mlb.com,506715,0,1,0.000,0.000,5.823,0.001,0.000,0.000
"2016-07-29 00:00:00",0,BC-US-8|13807760,m.rangers.mlb.com,7186607,3,0,0.000,1.123,6.975,1.267,-0.003,0.000
"2016-07-29 00:00:00",0,BC-US-8|13807760,chicago.suntimes.com,7188955,3,0,0.000,1.271,6.093,0.001,-0.004,0.000
"2016-07-29 00:00:00",0,BC-US-14|13859978,zillow.com,6397031,0,1,0.000,0.000,7.164,1.733,0.000,0.000
"2016-07-29 00:00:00",0,BC-US-14|13859978,thesaurus.com,5745643,0,1,0.000,0.000,5.265,1.610,0.000,0.000
"2016-07-29 00:00:00",0,BC-US-14|13859978,pch.com,4660500,1,0,0.000,0.962,5.175,0.705,-0.001,0.000
"2016-07-29 00:00:00",0,BC-US-14|13859978,breitbart.com,7188955,1,0,0.000,1.189,7.695,0.001,-0.001,0.000
"2016-07-28 23:00:00",23,BC-US-8|13807760,m.rangers.mlb.com,7186607,0,1,0.000,0.000,6.975,0.001,0.000,0.000
"2016-07-28 23:00:00",23,BC-US-8|13807760,m.mlb.com,1635238,0,2,0.000,0.000,6.012,0.001,0.000,0.000
"2016-07-28 23:00:00",23,BC-US-8|13807760,home.woot.com,4796115,1,0,0.000,1.320,6.102,0.001,-0.001,0.000
"2016-07-28 23:00:00",23,BC-US-8|13807760,cmsmini.weatherbug.com,8842588,1,0,0.000,1.320,6.741,0.001,-0.001,0.000
"2016-07-28 23:00:00",23,BC-US-14|13859978,thesaurus.com,5745643,0,1,0.000,0.000,5.265,0.001,0.000,0.000
"2016-07-28 23:00:00",23,BC-US-14|13859978,screenrant.com,4659423,1,0,0.000,1.044,4.680,0.001,-0.001,0.000
"2016-07-28 23:00:00",23,BC-US-14|13859978,drudgereport.com,6344588,2,2,1.000,1.012,3.807,0.001,0.005,0.669
"2016-07-28 23:00:00",23,BC-US-14|13859978,drudgereport.com,6340489,2,2,1.000,1.200,3.807,0.001,0.005,0.619
"2016-07-28 23:00:00",23,BC-US-14|13859978,drudgereport.com,6334300,3,4,1.333,1.200,3.807,0.001,0.011,0.698
"2016-07-28 23:00:00",23,BC-US-14|13859978,coolmath-games.com,5565466,1,0,0.000,1.200,2.709,0.001,-0.001,0.000
"2016-07-28 22:00:00",22,BC-US-8|13807760,v.youku.com,5132677,2,0,0.000,0.731,3.402,0.001,-0.001,0.000
"2016-07-28 22:00:00",22,BC-US-8|13807760,thefiscaltimes.com,7188955,0,2,0.000,0.000,7.407,0.001,0.000,0.000
"2016-07-28 22:00:00",22,BC-US-8|13807760,special-a.wikia.com,4660555,0,1,0.000,0.000,9.720,0.001,0.000,0.000
"2016-07-28 22:00:00",22,BC-US-8|13807760,madan.wikia.com,4660555,0,1,0.000,0.000,2.988,0.001,0.000,0.000
"2016-07-28 22:00:00",22,BC-US-8|13807760,gawker.com,4660258,0,1,0.000,0.000,5.607,0.001,0.000,0.000
"2016-07-28 22:00:00",22,BC-US-8|13807760,cmsmini.weatherbug.com,8842588,1,0,0.000,1.320,6.741,0.001,-0.001,0.000
"2016-07-28 22:00:00",22,BC-US-8|13807760,bet.com,4660187,0,21,0.000,0.000,6.705,0.001,0.000,0.000
"2016-07-28 22:00:00",22,BC-US-8|13807760,amyshealthybaking.com,1635872,1,0,0.000,1.262,5.607,0.001,-0.001,0.000
"2016-07-28 22:00:00",22,BC-US-14|13859978,drudgereport.com,6344588,1,1,1.000,1.012,3.807,0.001,0.003,0.669
"2016-07-28 22:00:00",22,BC-US-14|13859978,drudgereport.com,6334300,2,1,0.500,1.200,3.807,0.001,0.001,0.304
"2016-07-28 22:00:00",22,BC-US-14|13859978,breitbart.com,7188955,1,0,0.000,1.153,7.695,0.001,-0.001,0.000
"2016-07-28 21:00:00",21,BC-US-8|13807760,v.youku.com,5132677,0,1,0.000,0.000,3.402,0.001,0.000,0.000
"2016-07-28 21:00:00",21,BC-US-8|13807760,thefiscaltimes.com,7188955,0,5,0.000,0.000,7.407,0.001,0.000,0.000
"2016-07-28 21:00:00",21,BC-US-8|13807760,slate.com,5132726,1,0,0.000,3.300,6.147,0.001,-0.003,0.000
"2016-07-28 21:00:00",21,BC-US-8|13807760,m.mlb.com,1635238,0,1,0.000,0.000,6.012,0.001,0.000,0.000
"2016-07-28 21:00:00",21,BC-US-8|13807760,guiltyfix.com,7043844,1,0,0.000,0.001,4.905,0.001,0.000,0.000
"2016-07-28 21:00:00",21,BC-US-8|13807760,cmsmini.weatherbug.com,8842588,1,0,0.000,1.320,6.741,0.001,-0.001,0.000
"2016-07-28 21:00:00",21,BC-US-8|13807760,careerbuilder.com,2712313,0,1,0.000,0.000,4.536,0.001,0.000,0.000
"2016-07-28 21:00:00",21,BC-US-14|13859978,zillow.com,6518271,1,0,0.000,1.200,7.164,0.001,-0.001,0.000
"2016-07-28 21:00:00",21,BC-US-14|13859978,screenrant.com,4659423,0,4,0.000,0.000,4.680,0.001,0.000,0.000
"2016-07-28 21:00:00",21,BC-US-14|13859978,breitbart.com,7188955,1,0,0.000,1.157,7.695,0.001,-0.001,0.000
"2016-07-28 20:00:00",20,BC-US-8|13807760,theresincafe.proboards.com,69706,3,0,0.000,1.243,6.561,0.001,-0.004,0.000
"2016-07-28 20:00:00",20,BC-US-8|13807760,theblaze.com,7188955,5,0,0.000,0.306,4.275,0.001,-0.002,0.000
"2016-07-28 20:00:00",20,BC-US-8|13807760,shiki.wikia.com,4660555,0,1,0.000,0.000,5.103,0.001,0.000,0.000
"2016-07-28 20:00:00",20,BC-US-8|13807760,m.cardinals.mlb.com,7203023,0,2,0.000,0.000,6.804,0.001,0.000,0.000
"2016-07-28 20:00:00",20,BC-US-8|13807760,chicago.suntimes.com,7188955,0,1,0.000,0.000,6.093,0.001,0.000,0.000
"2016-07-28 20:00:00",20,BC-US-8|13807760,ads.proboards.com,69706,5,0,0.000,1.190,6.075,0.001,-0.006,0.000
"2016-07-28 20:00:00",20,BC-US-14|13859978,washingtontimes.com,4793746,1,0,0.000,1.200,9.144,0.001,-0.001,0.000
"2016-07-28 20:00:00",20,BC-US-14|13859978,thesaurus.com,5745643,0,1,0.000,0.000,5.265,0.001,0.000,0.000
"2016-07-28 20:00:00",20,BC-US-14|13859978,pch.com,4660500,0,1,0.000,0.000,5.004,0.001,0.000,0.000
"2016-07-28 20:00:00",20,BC-US-14|13859978,drudgereport.com,6344588,1,0,0.000,1.060,3.816,0.001,-0.001,0.000
"2016-07-28 20:00:00",20,BC-US-14|13859978,dailycaller.com,799023,1,1,1.000,1.206,7.434,0.001,0.006,0.804
"2016-07-28 20:00:00",20,BC-US-14|13859978,breitbart.com,7188955,2,0,0.000,1.013,7.695,0.001,-0.002,0.000
"2016-07-28 19:00:00",19,BC-US-8|13807760,virginiatech.sportswar.com,1830428,1,0,0.000,1.250,5.490,0.001,-0.001,0.000
"2016-07-28 19:00:00",19,BC-US-8|13807760,video.10best.com,7186676,0,1,0.000,0.000,6.480,0.001,0.000,0.000
"2016-07-28 19:00:00",19,BC-US-8|13807760,upi.com,7188955,0,4,0.000,0.000,4.428,0.001,0.000,0.000
"2016-07-28 19:00:00",19,BC-US-8|13807760,thenewstribune.com,7188955,6,0,0.000,0.297,5.247,0.001,-0.002,0.000
"2016-07-28 19:00:00",19,BC-US-8|13807760,theblaze.com,7188955,1,0,0.000,0.299,4.266,0.001,0.000,0.000
"2016-07-28 19:00:00",19,BC-US-8|13807760,slate.com,5132726,0,1,0.000,0.000,6.147,0.001,0.000,0.000
"2016-07-28 19:00:00",19,BC-US-8|13807760,m.mlb.com,1635238,2,0,0.000,1.223,6.012,0.001,-0.002,0.000
"2016-07-28 19:00:00",19,BC-US-8|13807760,dreamscape317.wikia.com,4660555,0,1,0.000,0.000,2.088,0.001,0.000,0.000
"2016-07-28 19:00:00",19,BC-US-8|13807760,chicago.suntimes.com,7188955,3,1,0.333,1.247,6.093,0.001,0.002,0.345
"2016-07-28 19:00:00",19,BC-US-8|13807760,bet.com,4660187,0,1,0.000,0.000,6.705,0.001,0.000,0.000
"2016-07-28 19:00:00",19,BC-US-8|13807760,america.aljazeera.com,2265607,1,0,0.000,1.157,6.048,0.001,-0.001,0.000
"2016-07-28 19:00:00",19,BC-US-8|13807760,ads.proboards.com,69706,6,0,0.000,1.246,6.075,0.001,-0.007,0.000
"2016-07-28 19:00:00",19,BC-US-8|13807760,ads.proboards.com,1635632,0,1,0.000,0.000,6.075,0.001,0.000,0.000
"2016-07-28 19:00:00",19,BC-US-14|13859978,zillow.com,6397031,0,1,0.000,0.000,7.164,0.001,0.000,0.000
"2016-07-28 19:00:00",19,BC-US-14|13859978,pch.com,7203023,1,0,0.000,0.600,4.923,0.001,-0.001,0.000
"2016-07-28 19:00:00",19,BC-US-14|13859978,nationalreview.com,7185793,1,1,1.000,1.136,3.348,0.001,0.002,0.586
"2016-07-28 19:00:00",19,BC-US-14|13859978,games.pch.com,4660287,0,1,0.000,0.000,4.329,0.001,0.000,0.000
"2016-07-28 19:00:00",19,BC-US-14|13859978,funnyordie.com,6293707,1,0,0.000,1.200,3.159,0.001,-0.001,0.000
"2016-07-28 19:00:00",19,BC-US-14|13859978,fiostrending.verizon.com,8847916,0,1,0.000,0.000,14.364,0.001,0.000,0.000
"2016-07-28 19:00:00",19,BC-US-14|13859978,coolmath-games.com,4158614,0,1,0.000,0.000,2.709,0.001,0.000,0.000
"2016-07-28 19:00:00",19,BC-US-14|13859978,centurylink.net,7067080,1,0,0.000,0.859,4.545,0.001,-0.001,0.000
"2016-07-28 19:00:00",19,BC-US-14|13859978,breitbart.com,7188955,3,0,0.000,1.085,7.695,0.001,-0.003,0.000
"2016-07-28 18:00:00",18,BC-US-8|13807760,visualbasic.ittoolbox.com,8998034,1,0,0.000,1.320,3.240,0.001,-0.001,0.000
"2016-07-28 18:00:00",18,BC-US-8|13807760,virginiatech.sportswar.com,1830428,1,0,0.000,1.320,5.490,0.001,-0.001,0.000
"2016-07-28 18:00:00",18,BC-US-8|13807760,videos.real.com,9252931,9,0,0.000,0.282,3.375,0.001,-0.003,0.000
"2016-07-28 18:00:00",18,BC-US-8|13807760,video.10best.com,7186676,1,0,0.000,0.263,6.480,0.001,0.000,0.000
"2016-07-28 18:00:00",18,BC-US-8|13807760,v.youku.com,5132677,2,1,0.500,0.731,3.402,0.001,0.002,0.497
"2016-07-28 18:00:00",18,BC-US-8|13807760,upi.com,7188955,0,1,0.000,0.000,4.428,0.001,0.000,0.000
"2016-07-28 18:00:00",18,BC-US-8|13807760,uncharted.wikia.com,4660555,1,0,0.000,0.412,4.347,0.001,0.000,0.000
"2016-07-28 18:00:00",18,BC-US-8|13807760,palmbeachpost.com,7188955,0,1,0.000,0.000,6.462,0.001,0.000,0.000
"2016-07-28 18:00:00",18,BC-US-8|13807760,pad.wikia.com,4660555,3,0,0.000,1.262,5.571,0.001,-0.004,0.000
"2016-07-28 18:00:00",18,BC-US-8|13807760,m.mlb.com,1635238,0,1,0.000,0.000,6.012,0.001,0.000,0.000
"2016-07-28 18:00:00",18,BC-US-8|13807760,finance.townhall.com,7188955,1,0,0.000,1.297,4.896,0.001,-0.001,0.000
"2016-07-28 18:00:00",18,BC-US-8|13807760,dontstarve.wikia.com,4660555,0,1,0.000,0.000,3.870,0.001,0.000,0.000
"2016-07-28 18:00:00",18,BC-US-8|13807760,cmsmini.weatherbug.com,2264966,1,0,0.000,1.310,6.741,0.001,-0.001,0.000
"2016-07-28 18:00:00",18,BC-US-8|13807760,chicago.suntimes.com,7188955,1,9,9.000,1.271,6.093,0.001,0.051,0.936
"2016-07-28 18:00:00",18,BC-US-14|13859978,zillow.com,6189306,0,1,0.000,0.000,7.164,0.001,0.000,0.000
"2016-07-28 18:00:00",18,BC-US-14|13859978,zerohedge.com,9005549,1,0,0.000,1.200,5.292,0.001,-0.001,0.000
"2016-07-28 18:00:00",18,BC-US-14|13859978,screenrant.com,4659423,0,1,0.000,0.000,4.707,0.001,0.000,0.000
"2016-07-28 18:00:00",18,BC-US-14|13859978,pch.com,7203023,1,0,0.000,0.600,4.842,0.001,-0.001,0.000
"2016-07-28 18:00:00",18,BC-US-14|13859978,drudgereport.com,6344588,2,0,0.000,1.012,3.789,0.001,-0.002,0.000
"2016-07-28 18:00:00",18,BC-US-14|13859978,drudgereport.com,6340489,2,0,0.000,1.200,3.789,0.001,-0.002,0.000
"2016-07-28 18:00:00",18,BC-US-14|13859978,drudgereport.com,6334300,2,0,0.000,1.200,3.789,0.001,-0.002,0.000
"2016-07-28 18:00:00",18,BC-US-14|13859978,dailycaller.com,799023,2,0,0.000,1.165,7.443,0.001,-0.002,0.000
"2016-07-28 18:00:00",18,BC-US-14|13859978,breitbart.com,7188955,4,1,0.250,1.054,7.695,0.001,0.003,0.420
"2016-07-28 18:00:00",18,BC-US-14|13859978,allrecipes.com,6006965,0,1,0.000,0.000,3.879,0.001,0.000,0.000
"2016-07-28 17:00:00",17,BC-US-8|13807760,virginiatech.sportswar.com,1830428,2,0,0.000,1.260,5.490,0.001,-0.003,0.000
"2016-07-28 17:00:00",17,BC-US-8|13807760,v.youku.com,5132677,0,1,0.000,0.000,3.402,0.001,0.000,0.000
"2016-07-28 17:00:00",17,BC-US-8|13807760,uncharted.wikia.com,4660555,1,0,0.000,0.412,4.347,0.001,0.000,0.000
"2016-07-28 17:00:00",17,BC-US-8|13807760,thefiscaltimes.com,7188955,0,2,0.000,0.000,7.407,0.001,0.000,0.000
"2016-07-28 17:00:00",17,BC-US-8|13807760,m.mlb.com,1635238,1,0,0.000,1.188,6.012,0.001,-0.001,0.000
"2016-07-28 17:00:00",17,BC-US-8|13807760,kids.woot.com,4796377,0,1,0.000,0.000,8.244,0.001,0.000,0.000
"2016-07-28 17:00:00",17,BC-US-8|13807760,gawker.com,4660258,0,3,0.000,0.000,5.607,0.001,0.000,0.000
"2016-07-28 17:00:00",17,BC-US-8|13807760,fox8.com,6594009,0,1,0.000,0.000,4.545,0.001,0.000,0.000
"2016-07-28 17:00:00",17,BC-US-8|13807760,cmsmini.weatherbug.com,8842588,1,0,0.000,1.320,6.741,0.001,-0.001,0.000
"2016-07-28 17:00:00",17,BC-US-8|13807760,chicago.suntimes.com,7188955,1,3,3.000,1.271,6.093,0.001,0.016,0.889
"2016-07-28 17:00:00",17,BC-US-8|13807760,buffalonews.com,7188955,2,1,0.500,0.827,5.319,0.001,0.003,0.642
"2016-07-28 17:00:00",17,BC-US-8|13807760,america.aljazeera.com,2265607,1,0,0.000,1.157,6.048,0.001,-0.001,0.000
"2016-07-28 17:00:00",17,BC-US-14|13859978,zillow.com,6518271,0,1,0.000,0.000,7.164,0.001,0.000,0.000
"2016-07-28 17:00:00",17,BC-US-14|13859978,zillow.com,6397031,0,1,0.000,0.000,7.164,0.001,0.000,0.000
"2016-07-28 17:00:00",17,BC-US-14|13859978,zillow.com,6189306,0,1,0.000,0.000,7.164,0.001,0.000,0.000
"2016-07-28 17:00:00",17,BC-US-14|13859978,screenrant.com,4659423,0,1,0.000,0.000,4.725,0.001,0.000,0.000
"2016-07-28 17:00:00",17,BC-US-14|13859978,nationalreview.com,7185793,0,1,0.000,0.000,3.339,0.001,0.000,0.000
"2016-07-28 17:00:00",17,BC-US-14|13859978,frontpage.pch.com,4659591,2,0,0.000,1.039,5.958,0.001,-0.002,0.000
"2016-07-28 17:00:00",17,BC-US-14|13859978,drudgereport.com,6344588,2,2,1.000,1.036,3.771,0.001,0.005,0.659
"2016-07-28 17:00:00",17,BC-US-14|13859978,centurylink.net,7067080,1,0,0.000,1.200,4.509,0.001,-0.001,0.000
"2016-07-28 17:00:00",17,BC-US-14|13859978,breitbart.com,7188955,5,0,0.000,0.980,7.695,0.001,-0.005,0.000
"2016-07-28 17:00:00",17,BC-US-14|13859978,allrecipes.com,6006965,0,1,0.000,0.000,3.879,0.001,0.000,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,wmyoung.proboards.com,69706,2,0,0.000,1.264,5.958,0.001,-0.003,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,weather.weatherbug.com,2264966,1,0,0.000,1.268,5.832,0.001,-0.001,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,wcpo.com,9031183,1,0,0.000,1.435,6.768,0.001,-0.001,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,virginiatech.sportswar.com,1830428,1,0,0.000,1.320,5.490,0.001,-0.001,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,videos.real.com,9252931,11,0,0.000,0.330,3.375,0.001,-0.004,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,thefiscaltimes.com,7188955,0,1,0.000,0.000,7.425,0.001,0.000,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,theblaze.com,7188955,2,0,0.000,0.298,4.302,0.001,-0.001,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,slate.com,5132726,0,9,0.000,0.000,6.147,4.507,0.000,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,pub.weatherbug.com,2264966,0,3,0.000,0.000,3.564,0.001,0.000,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,m.reds.mlb.com,7186303,2,0,0.000,1.285,6.102,0.001,-0.003,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,hotair.com,9250269,0,1,0.000,0.000,5.580,0.001,0.000,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,hosted.ap.org,7188955,3,3,1.000,1.179,6.075,0.001,0.014,0.765
"2016-07-28 16:00:00",16,BC-US-8|13807760,gradesaver.com,6576263,0,5,0.000,0.000,5.616,0.001,0.000,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,en.hao123.com,9066622,1,0,0.000,1.320,7.821,0.001,-0.001,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,electronics.woot.com,4796051,1,0,0.000,1.320,7.101,0.001,-0.001,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,dc.eater.com,7184739,0,1,0.000,0.000,5.265,0.001,0.000,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,cookpad.com,8544831,0,2,0.000,0.000,4.815,0.001,0.000,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,computers.woot.com,4796032,1,0,0.000,1.320,6.633,0.001,-0.001,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,cmsmini.weatherbug.com,8842588,1,0,0.000,1.320,6.741,0.001,-0.001,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,chicago.suntimes.com,7188955,3,7,2.333,1.201,6.093,0.001,0.037,0.875
"2016-07-28 16:00:00",16,BC-US-8|13807760,america.aljazeera.com,2265607,0,1,0.000,0.000,6.048,0.001,0.000,0.000
"2016-07-28 16:00:00",16,BC-US-8|13807760,ads.proboards.com,69706,12,0,0.000,1.246,6.075,0.001,-0.015,0.000
"2016-07-28 16:00:00",16,BC-US-14|13859978,zillow.com,6189306,5,3,0.600,1.200,7.164,0.001,0.015,0.686
"2016-07-28 16:00:00",16,BC-US-14|13859978,variety.com,8836870,0,1,0.000,0.000,4.320,0.001,0.000,0.000
"2016-07-28 16:00:00",16,BC-US-14|13859978,screenrant.com,4659423,0,16,0.000,0.000,4.734,0.001,0.000,0.000
"2016-07-28 16:00:00",16,BC-US-14|13859978,runescape.wikia.com,4660555,0,1,0.000,0.000,2.223,0.001,0.000,0.000
"2016-07-28 16:00:00",16,BC-US-14|13859978,planetminecraft.com,1287906,0,1,0.000,0.000,6.462,0.001,0.000,0.000
"2016-07-28 16:00:00",16,BC-US-14|13859978,nationalreview.com,7185793,1,3,3.000,1.136,3.375,0.001,0.008,0.814
"2016-07-28 16:00:00",16,BC-US-14|13859978,minecraftforum.net,5524107,1,0,0.000,1.200,4.518,0.001,-0.001,0.000
"2016-07-28 16:00:00",16,BC-US-14|13859978,drudgereport.com,6344588,5,3,0.600,1.012,3.771,0.001,0.006,0.486
"2016-07-28 16:00:00",16,BC-US-14|13859978,drudgereport.com,6340489,3,2,0.667,1.200,3.771,0.001,0.003,0.456
"2016-07-28 16:00:00",16,BC-US-14|13859978,drudgereport.com,6334300,4,3,0.750,1.200,3.771,0.001,0.006,0.509
"2016-07-28 16:00:00",16,BC-US-14|13859978,dailycaller.com,799023,0,1,0.000,0.000,7.461,0.001,0.000,0.000
